"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
8,10,33.5,33.5,30,0.95,2,2007-02-27,2,20.24,0.692426589439061,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2024336771246,33.4196987805706,33.5,31.3875758945632,32.5107909245601,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,29.5587614060121,31.0499992370605,1.49123783104847,0.0480269844666714,17.1097866871546,"Day","Winter Day"
9,10,33.5,33.5,30,0.95,3,2007-02-27,2,20.18,0.314795055924259,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.0294910275834,33.3668667416199,33.5,31.0820410663861,32.3123418518996,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,27.954094913105,31.0499992370605,3.09590432395555,0.0997070660233818,17.1097866871546,"Day","Winter Day"
10,10,33.5,33.5,30,0.95,1,2008-04-23,2,20.33,2.19563841608396,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4819834882616,33.4935643995472,33.5,33.176345043711,33.4385811926443,33.6318478441328,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,28.634677605716,19.25,9.38467760571604,0.487515719777456,21.3139705882353,"Night","Spring Night"
11,10,33.5,33.5,30,0.95,2,2008-04-23,2,20.14,1.57129061372235,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4259702447932,33.4679990303116,33.5,32.8812514923158,33.2549383848992,33.588477227037,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,29.5136306823278,19.25,10.2636306823278,0.533175619861184,21.3139705882353,"Night","Spring Night"
12,10,33.5,33.5,30,0.95,3,2008-04-23,2,20,1.03572821840595,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3183381253274,33.4380735296366,33.5,32.499217475442,33.0445055585523,33.5,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,29.3031296187839,19.25,10.0531296187839,0.522240499677085,21.3139705882353,"Night","Spring Night"
13,10,33.5,33.5,30,0.95,1,2007-05-02,2,20.08,1.95267607383558,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4816270143475,33.4947585437794,33.5,33.2601236028214,33.3886636228451,33.5,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.964596002249,44.75,4.21459600224898,0.0941809162513739,28.1211213803089,"Day","Spring Day"
14,10,33.5,33.5,30,0.95,2,2007-05-02,2,20.04,1.44843194429122,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4115543114445,33.4714435589175,33.5,32.8468349712896,33.2334762364258,33.5261932821777,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,41.4677329200999,44.75,3.28226707990007,0.0733467503888283,28.1211213803089,"Day","Spring Day"
15,10,33.5,33.5,30,0.95,3,2007-05-02,2,20.01,1.02108083411942,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Spring","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3229559051491,33.446079100238,33.5,32.5529127595395,33.0859183458662,33.5,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,37.0297660388609,44.75,7.72023396113912,0.172519194662327,28.1211213803089,"Day","Spring Day"
16,10,33.5,33.5,30,0.95,1,2018-06-22,2,20.12,2.88466296986191,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4973236963099,33.5041911291118,33.5461530900031,33.3917973038583,34.0004423276421,35.1469143898965,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.5633900651846,31.3500003814697,7.21338968371487,0.230092172119351,33.8735221220149,"Night","Summer Night"
17,10,33.5,33.5,30,0.95,2,2018-06-22,2,20.24,2.35615432588746,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.486683312981,33.5378758417348,33.7263181848505,33.2686527506461,34.2512408287516,35.840775241796,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,38.2590843213242,31.3500003814697,6.90908393985444,0.220385449945265,33.8735221220149,"Night","Summer Night"
18,10,33.5,33.5,30,0.95,3,2018-06-22,2,20,1.82214610769187,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4777979544308,33.5439668500073,33.7316797904523,33.2271308812038,34.0873079018738,35.4181077810305,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,36.954428562369,31.3500003814697,5.60442818089928,0.17876963676887,33.8735221220149,"Night","Summer Night"
19,10,33.5,33.5,30,0.95,1,2016-07-13,2,20.2,3.01844589405096,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.497233173247,33.5043910616967,33.5487572744445,33.3886648298814,34.0435589375943,35.3330132761523,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,58.8930406686925,56.1500015258789,2.74303914281364,0.0488519869683246,37.798079990083,"Day","Summer Day"
20,10,33.5,33.5,30,0.95,2,2016-07-13,2,20.07,2.48990690050673,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.48603720942,33.5402994197935,33.7464354309485,33.2598338606018,34.3292090938558,36.1091057983375,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,49.8208497296988,56.1500015258789,6.3291517961801,0.112718639789583,37.798079990083,"Day","Summer Day"
21,10,33.5,33.5,30,0.95,3,2016-07-13,2,20.09,1.94046584977254,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4767749266444,33.5479211451466,33.7604092231951,33.2167568467552,34.1635466467569,35.6661533854398,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,43.9125479966555,56.1500015258789,12.2374535292234,0.217942176254142,37.798079990083,"Day","Summer Day"
22,10,33.5,33.5,30,0.95,1,2015-07-27,2,20,2.63428537122855,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4967975624831,33.5023074793742,33.5325812258801,33.3844728720498,33.8817921183581,34.8578139310746,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,55.9285982995771,58.6500015258789,2.72140322630185,0.0464007358141507,36.5175683407307,"Day","Summer Day"
23,10,33.5,33.5,30,0.95,2,2015-07-27,2,20.31,2.17169767644972,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4846852585608,33.5248679528366,33.6677301256707,33.2559427407544,34.0752824917424,35.5088226420953,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,47.6989475523164,58.6500015258789,10.9510539735625,0.186718732969349,36.5175683407307,"Day","Summer Day"
24,10,33.5,33.5,30,0.95,3,2015-07-27,2,20.16,1.70290684805836,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.475384599836,33.5273767706495,33.6684152849774,33.2176184252601,33.9404036242652,35.1642692046871,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,42.4298262464553,58.6500015258789,16.2201752794236,0.276558821098523,36.5175683407307,"Day","Summer Day"
25,10,33.5,33.5,30,0.95,1,2014-07-29,2,18.24,3.20757775687945,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4999997662275,33.5106265853504,33.5696033662123,33.4996723007441,34.2592954224342,35.4886663460847,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,40.2031591150027,34.1500015258789,6.05315758912383,0.177252044470239,34.8171664306209,"Night","Summer Night"
26,10,33.5,33.5,30,0.95,2,2014-07-29,2,18.41,2.73260303579974,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4999883658435,33.5743014722776,33.8140267665884,33.4976594087932,34.6722455983986,36.3159290654763,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,39.6952946628675,34.1500015258789,5.54529313698862,0.16238046527718,34.8171664306209,"Night","Summer Night"
27,10,33.5,33.5,30,0.95,3,2014-07-29,2,17.99,2.23683233068656,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4999460942875,33.5977994746748,33.8541639177919,33.4950954010387,34.5203196948039,35.9255429779589,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,38.263557017656,34.1500015258789,4.11355549177705,0.120455499501509,34.8171664306209,"Night","Summer Night"
28,10,33.5,33.5,30,0.95,1,2014-08-30,2,19.92,2.68122172994602,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.49721677786,33.5034372103489,33.5402240793921,33.3903811024172,33.9386192261024,34.9401168510602,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.0196309180782,28.8500003814697,8.16963053660845,0.283176098044553,31.1264146368967,"Night","Summer Night"
29,10,33.5,33.5,30,0.95,2,2014-08-30,2,19.93,2.1686845015844,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4865440722561,33.5323090962523,33.6964579294302,33.269110912824,34.1482918343292,35.5336140082213,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,36.9139389614401,28.8500003814697,8.06393857997034,0.279512598729454,31.1264146368967,"Night","Summer Night"
30,10,33.5,33.5,30,0.95,3,2014-08-30,2,20.03,1.67328255273597,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4777186516232,33.536262428187,33.6946807266667,33.2287651068116,33.9922732209864,35.1379738795243,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,35.8445224013352,28.8500003814697,6.99452201986549,0.24244443422462,31.1264146368967,"Night","Summer Night"
31,10,33.5,33.5,30,0.95,1,2014-10-01,2,20.02,1.87004641957787,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4926201738202,33.4975399164703,33.5,33.3196016551906,33.5279820262536,33.7257840747872,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,29.3456236636797,20.9500007629395,8.39562290074025,0.400745708591672,22.2697404550158,"Night","Fall Night"
32,10,33.5,33.5,30,0.95,2,2014-10-01,2,20.07,1.38609016318469,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4705703204323,33.4880027774821,33.5,33.1357923268019,33.4188640218993,33.7327245163659,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,30.1359671292165,20.9500007629395,9.185966366277,0.438470932303113,22.2697404550158,"Night","Fall Night"
33,10,33.5,33.5,30,0.95,3,2014-10-01,2,19.95,0.996056854282343,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3994468051331,33.4678466248659,33.5,32.813093818308,33.240759431528,33.5334979182683,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,30.0106559177497,20.9500007629395,9.06065515481026,0.432489490446156,22.2697404550158,"Night","Fall Night"
34,10,33.5,33.5,30,0.95,1,2012-10-22,2,20.46,1.25625479208204,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4739529180169,33.4934253317051,33.5,33.0094025657382,33.3069321022522,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,38.8948551460912,41.5499992370605,2.65514409096932,0.0639023860342471,24.6406849951163,"Day","Fall Day"
35,10,33.5,33.5,30,0.95,2,2012-10-22,2,20.26,0.846622374074682,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3774503773041,33.4641179217746,33.5,32.5324865377872,33.0809349018548,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,34.7094794741992,41.5499992370605,6.84051976286133,0.164633450985961,24.6406849951163,"Day","Fall Day"
36,10,33.5,33.5,30,0.95,3,2012-10-22,2,20.32,0.587911712044365,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.275351410819,33.4354187105761,33.5,32.2594201905098,32.9292380038954,33.5,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,32.3721984177413,41.5499992370605,9.17780081931926,0.2208857036785,24.6406849951163,"Day","Fall Day"
37,10,33.5,33.5,30,0.95,1,2010-11-02,2,20,1.19384436808906,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4526560446883,33.4896185634042,33.5,32.5838839304168,33.1325332059637,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,37.3018426238017,37.6500015258789,0.348158902077159,0.00924724802037128,26.8811351453729,"Day","Fall Day"
38,10,33.5,33.5,30,0.95,2,2010-11-02,2,20.04,0.729933017442053,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2836974967087,33.4405307499011,33.5,31.9622833712891,32.7821008378012,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,33.1667370409673,37.6500015258789,4.48326448491161,0.119077405131844,26.8811351453729,"Day","Fall Day"
39,10,33.5,33.5,30,0.95,3,2010-11-02,2,20.13,0.434842747768708,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1462610094515,33.3990665395597,33.5,31.6848221381211,32.6110725369585,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,30.9479644848207,37.6500015258789,6.70203704105819,0.178008944739392,26.8811351453729,"Day","Fall Day"
40,10,33.5,33.5,30,0.95,1,2014-11-02,2,20.41,0.881576462506552,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4659201433209,33.4926450951298,33.5,32.5867368889814,33.2027788493669,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,20.4553038774149,11.9499998092651,8.50530406814977,0.711740937565153,13.2793652742336,"Night","Fall Night"
41,10,33.5,33.5,30,0.95,2,2014-11-02,2,20.14,0.576932653981612,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3239056365407,33.4552036417831,33.5,31.9600942077425,32.87785029414,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,22.7124967564758,11.9499998092651,10.7624969472106,0.9006273739742,13.2793652742336,"Night","Fall Night"
42,10,33.5,33.5,30,0.95,3,2014-11-02,2,20.07,0.479016427575618,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2006484480517,33.4213396847762,33.5,31.6691421647292,32.7215974779617,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,23.9315919507749,11.9499998092651,11.9815921415098,1.00264370985346,13.2793652742336,"Night","Fall Night"
43,10,33.5,33.5,30,0.95,1,2013-11-15,2,20.23,0.786986988189533,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.450633131943,33.489770650496,33.5,32.3364363982988,33.0895618197837,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,21.8297344937773,16.1499996185303,5.67973487524699,0.351686378291313,18.5314584010047,"Night","Fall Night"
44,10,33.5,33.5,30,0.95,2,2013-11-15,2,20.49,0.489348968336632,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2631504886859,33.4382218786671,33.5,31.6259819888542,32.6931075479094,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,23.6283365065169,16.1499996185303,7.47833688798659,0.463054926602354,18.5314584010047,"Night","Fall Night"
45,10,33.5,33.5,30,0.95,3,2013-11-15,2,20.38,0.410686792279425,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1241106989074,33.396895249415,33.5,31.3771285476692,32.5371943464021,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,24.6819939335234,16.1499996185303,8.53199431499309,0.528296874088071,18.5314584010047,"Night","Fall Night"
46,10,33.5,33.5,30,0.95,1,2008-11-19,2,20.23,0.880483808457561,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4380192963233,33.4874940121783,33.5,32.0858837794851,32.9822376913999,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,33.0126471878376,30.75,2.26264718783762,0.0735820223687029,25.007715678255,"Day","Fall Day"
47,10,33.5,33.5,30,0.95,2,2008-11-19,2,20.07,0.45276752476498,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2103189099911,33.4257762108594,33.5,31.3604885386486,32.52718351631,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,29.9453099643374,30.75,0.804690035662588,0.0261687816475638,25.007715678255,"Day","Fall Day"
