"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
37,10,33.5,33.5,30,1,1,2016-07-13,5,89.1,2.84590153511302,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4963540802822,35.2316653585735,38.4392820954993,33.379926242834,40.6990671822343,47.0724269615787,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,77.9805945157935,56.3499984741211,21.6305960416724,0.383861519563419,37.798079990083,"Day","Summer Day"
38,10,33.5,33.5,30,0.1,1,2016-07-13,5,88.28,2.66936967054575,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.499216319495,33.8526118889453,34.5785462564742,33.4773775792002,35.0481098143331,36.6398721992014,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,42.127312394364,56.3499984741211,14.2226860797571,0.252399049953638,37.798079990083,"Day","Summer Day"
39,10,33.5,33.5,30,1,2,2016-07-13,5,89.48,2.90421330568786,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4964913684752,35.2565232962232,38.4715253832999,33.3813927144851,40.7595402301559,47.0656412489552,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,77.9311170646191,59.75,18.1811170646191,0.304286478068939,37.798079990083,"Day","Summer Day"
40,10,33.5,33.5,30,0.1,2,2016-07-13,5,88.92,2.74169790847683,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4992510241304,33.8623587986111,34.6058800694944,33.4778209414949,35.0880246994942,36.7094788741178,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,42.3949404550852,59.75,17.3550595449148,0.290461247613637,37.798079990083,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,5,89.96,3.01502616345463,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4964060514451,35.278241197544,38.5102112640624,33.3781932865828,40.8238872693333,47.1154499431009,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,78.3139023741192,53.4500007629395,24.8639016111798,0.465180566066888,37.798079990083,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,5,89.86,2.73907275940604,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4992347060225,33.8674416223713,34.6205051559846,33.4772717099087,35.1094065797011,36.7536949744025,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,42.6144803249695,53.4500007629395,10.83552043797,0.202722549734424,37.798079990083,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,5,88.8,2.76969062732949,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.494628030384,35.1191621568116,38.2015952667909,33.3429153159714,40.3530036953916,46.4400100540872,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,72.4631396191823,58.8499984741211,13.6131411450612,0.231319311776151,36.5175683407307,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,5,87.82,2.67544890668152,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4984541676612,33.7939156104726,34.4395290406264,33.4638611974412,34.842990095667,36.3361700188258,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,40.8472489891295,58.8499984741211,18.0027494849916,0.30590909008958,36.5175683407307,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,5,88.78,2.83039861895338,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4947421336199,35.1433040659959,38.2353422564465,33.3433077859097,40.4140067705486,46.4362818703169,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,72.577185758006,61.3499984741211,11.2271872838849,0.183002242267713,36.5175683407307,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,5,89.43,2.74684609893896,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.498516617884,33.8025495668268,34.4645998202204,33.4645184014092,34.8794324032984,36.4016337777895,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.132495165788,61.3499984741211,20.2175033083331,0.32954366440386,36.5175683407307,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,5,87.26,2.94277951058968,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4946197791805,35.1639289777227,38.2734212805213,33.3392310891311,40.4763846337233,46.4848928206843,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,73.0276697664324,63.6500015258789,9.37766824055353,0.147331783436655,36.5175683407307,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,5,82.48,2.74411620182447,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4984873248185,33.8068389330328,34.47737031875,33.4637048804376,34.8979863688075,36.4407042048499,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.3413182007574,63.6500015258789,22.3086833251215,0.350489910295623,36.5175683407307,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,5,38.91,2.59683587882703,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4972090486089,33.5859770160023,34.0045255008365,33.4035827853501,35.5643774207415,38.6441613058954,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,81.6726621343292,38.4500007629395,43.2226613713898,1.12412641128087,34.8171664306209,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,5,38.39,2.98146677665346,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.499410945306,33.5131137665281,33.5813056045356,33.4820391933884,33.8489918606067,34.4559048645715,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.5565080689407,38.4500007629395,4.10650730600128,0.10680122820594,34.8171664306209,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,5,38.46,2.76984936256082,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4972934442411,33.5894301861263,34.0207131112144,33.4043412902136,35.6243602097984,38.7672888569245,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,81.9740547354322,36.3499984741211,45.6240562613111,1.25513227445642,34.8171664306209,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,5,38.82,3.04951483982514,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4994556565636,33.5136610011753,33.5839501172985,33.4827834285962,33.8600616952792,34.4867898249034,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.694557893241,36.3499984741211,6.34455941911995,0.174540844166386,34.8171664306209,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,5,40.37,2.85893256809699,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4972258575403,33.5919935072483,34.0324933775081,33.4017438838085,35.6665142475331,38.8571918819361,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,81.936322176742,39.6500015258789,42.286320650863,1.06648976099694,34.8171664306209,"Night","Summer Night"
54,10,33.5,33.5,30,0.1,3,2014-07-29,5,40.38,3.05081056866585,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4994432864173,33.5140270599854,33.5856427826157,33.4823514366424,33.8661337109098,34.5006166886029,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,42.690322940324,39.6500015258789,3.04032141444509,0.0766789734537771,34.8171664306209,"Night","Summer Night"
55,10,33.5,33.5,30,1,1,2014-08-30,5,87.87,2.36181509513713,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4940725583837,34.9427383288672,37.7068867887614,33.3365462851859,39.5954585501,45.3105743715349,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,47.7162394238954,37.8499984741211,9.86624094977429,0.260666878402124,31.1264146368967,"Night","Summer Night"
56,10,33.5,33.5,30,0.1,1,2014-08-30,5,88.66,2.69142517255666,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4973624644612,33.7294366060567,34.2512040539062,33.4494548951042,34.5634599719292,35.8695387713092,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,38.6159501302324,37.8499984741211,0.76595165611127,0.0202365042797814,31.1264146368967,"Night","Summer Night"
57,10,33.5,33.5,30,1,2,2014-08-30,5,87.97,2.41427877032913,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4942462148859,34.9664551224503,37.743127619649,33.3378188379219,39.6590219212723,45.3287220739654,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,48.8804907707623,33.75,15.1304907707623,0.448310837652215,31.1264146368967,"Night","Summer Night"
58,10,33.5,33.5,30,0.1,2,2014-08-30,5,89.22,2.76120142732409,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4974736371405,33.7369662707756,34.2732593849091,33.4505010961479,34.5954510192038,35.9310517251145,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,38.9728735692676,33.75,5.22287356926762,0.154751809459781,31.1264146368967,"Night","Summer Night"
59,10,33.5,33.5,30,1,3,2014-08-30,5,88.29,2.51693331975444,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4941132803102,34.984607199425,37.7768739390132,33.3336640288744,39.7142880019277,45.3775960259332,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,49.1097024742473,36.1500015258789,12.9597009483684,0.358497936413389,31.1264146368967,"Night","Summer Night"
60,10,33.5,33.5,30,0.1,3,2014-08-30,5,87.6,2.75647788597582,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4974280525199,33.740295448638,34.2834636788934,33.4494554228801,34.6101930740774,35.9652635815983,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,39.0862329450758,36.1500015258789,2.93623141919693,0.0812235489698376,31.1264146368967,"Night","Summer Night"
61,10,33.5,33.5,30,1,1,2014-10-01,5,88.95,1.33825054705505,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4921967001674,34.4733373796062,36.2865256380646,33.3070451253814,37.5519544903883,41.3143880167618,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,39.5953866097901,27.1499996185303,12.4453869912598,0.458393634111348,22.2697404550158,"Night","Fall Night"
62,10,33.5,33.5,30,0.1,1,2014-10-01,5,87.6,2.85621556867818,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4963277501401,33.5552419054153,33.6834864364372,33.4396533876863,33.75678038209,34.1047771722233,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.225288450994,27.1499996185303,7.07528883246368,0.260599960658368,22.2697404550158,"Night","Fall Night"
63,10,33.5,33.5,30,1,2,2014-10-01,5,88.4,1.3421916790756,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4924426004002,34.4955039497633,36.3278843720869,33.308836361739,37.6200040660231,41.3780841310657,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,40.6332659531755,24.9500007629395,15.6832651902361,0.628587763954375,22.2697404550158,"Night","Fall Night"
64,10,33.5,33.5,30,0.1,2,2014-10-01,5,87.72,2.9267367276704,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4964850709432,33.5595498056862,33.6958432845834,33.4408729875347,33.7748788468539,34.1409632257365,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.4047051347826,24.9500007629395,9.45470437184315,0.37894605542005,22.2697404550158,"Night","Fall Night"
65,10,33.5,33.5,30,1,3,2014-10-01,5,88.75,1.393896952235,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4922728860921,34.5077740529342,36.3503715023879,33.3040692434726,37.6572794844573,41.418091285504,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,40.7838867949552,27.0499992370605,13.7338875578946,0.507722290027947,22.2697404550158,"Night","Fall Night"
66,10,33.5,33.5,30,0.1,3,2014-10-01,5,88.66,2.92300215963957,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4964264187088,33.560340098885,33.6982336461452,33.4396765514134,33.7783869556536,34.1517449691774,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,34.4135577764451,27.0499992370605,7.36355853938454,0.272220286398231,22.2697404550158,"Night","Fall Night"
67,10,33.5,33.5,30,1,1,2012-10-22,5,88.84,1.00369458429191,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4817400940746,34.2509069215706,35.6762107188243,33.1517728994125,36.6494200664284,39.6134060551009,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,61.8741141315973,37.5499992370605,24.3241148945367,0.647779371205144,24.6406849951163,"Day","Fall Day"
68,10,33.5,33.5,30,0.1,1,2012-10-22,5,87.74,2.90616240052158,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4918231561983,33.5343826985969,33.6147914214299,33.3966059757871,33.6565607500842,33.8535995386012,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,35.44216775688,37.5499992370605,2.10783148018055,0.0561339952864818,24.6406849951163,"Day","Fall Day"
69,10,33.5,33.5,30,1,2,2012-10-22,5,88.87,0.98990444915466,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4816314848471,34.266503643611,35.7046345122798,33.1473038236907,36.6965129066615,39.653859070718,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,61.682621698916,39.6500015258789,22.0326201730371,0.55567766267693,24.6406849951163,"Day","Fall Day"
70,10,33.5,33.5,30,0.1,2,2012-10-22,5,89.33,2.98120298780375,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4920611611138,33.5373013806758,33.6226701778336,33.3979405335042,33.668220044035,33.8723893703176,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,35.4455625150478,39.6500015258789,4.20443901083115,0.106038810820398,24.6406849951163,"Day","Fall Day"
71,10,33.5,33.5,30,1,3,2012-10-22,5,89.53,1.03153725964186,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4812798427908,34.276856454165,35.7247039696672,33.1394521955766,36.7292199558878,39.6940548019268,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,61.937563963918,40.5499992370605,21.3875647268574,0.527436871251783,24.6406849951163,"Day","Fall Day"
72,10,33.5,33.5,30,0.1,3,2012-10-22,5,89.43,2.97787390695269,0,NA,5,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 200mm","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.2,1.7,2350,900,0.15,0.9,0,0.5,3.2,4700,1775,"base",0.3,1.5,2350,875,NA,NA,0,"subgrade",1,2,1850,1500,NA,NA,0,33.4919638518195,33.5379628397569,33.6246392308232,33.3962027089728,33.6711014922206,33.8788481985364,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,35.5014603664202,40.5499992370605,5.04853887064036,0.12450157745074,24.6406849951163,"Day","Fall Day"
73,10,33.5,33.5,30,1,1,2010-11-02,5,88.68,0.792098809771729,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.4774381773132,34.0803020361224,35.1282067039437,33.1010154184741,35.8768808360316,38.1159396242159,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,58.9662445167859,34.3499984741211,24.6162460426648,0.716630193192305,26.8811351453729,"Day","Fall Day"
74,10,33.5,33.5,30,0.1,1,2010-11-02,5,88.24,2.96795078253264,0,NA,1,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 80mm","A6","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.7,2350,900,0.15,0.9,0,0.18,3.2,4700,1775,"base",0.1,1.5,2350,875,NA,NA,0,"subgrade",1.32,2,1850,1500,NA,NA,0,33.422896166026,33.4813662533071,33.5,33.1152040822876,33.3908849907963,33.5656544438382,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,34.0224434116634,34.3499984741211,0.327555062457691,0.00953581010213049,26.8811351453729,"Day","Fall Day"
75,10,33.5,33.5,30,1,2,2010-11-02,5,88.14,0.751303033753792,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.4775279065881,34.0934107949489,35.1512070325105,33.0984658924692,35.9157639140613,38.1531172353717,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,58.6896315878656,39.9500007629395,18.7396308249261,0.469077108061294,26.8811351453729,"Day","Fall Day"
76,10,33.5,33.5,30,0.1,2,2010-11-02,5,87.57,3.04819586870822,0,NA,3,1.5,"Asphalt Pavements","A",0.15,0.9,"Asphalt 140mm","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.14,1.7,2350,900,0.15,0.9,0,0.34,3.2,4700,1775,"base",0.2,1.5,2350,875,NA,NA,0,"subgrade",1.16,2,1850,1500,NA,NA,0,33.425368340896,33.482772103125,33.5,33.1176885130172,33.3950940781428,33.5702957103624,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,33.9445848844985,39.9500007629395,6.00541587844094,0.150323298216605,26.8811351453729,"Day","Fall Day"
