"run.n","nodal.spacing","n.iterations","i.top.temp","i.bot.temp","time.step","pave.length","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","L4.layer","L4.thickness","L4.k","L4.rho","L4.c","L4.albedo","L4.emissivity","L4.R.c.top","L5.layer","L5.thickness","L5.k","L5.rho","L5.c","L5.albedo","L5.emissivity","L5.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
39,10,1,33.5,33.5,30,10,1,5,2008-04-23,3,41.07,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4953198333387,33.5008522695075,33.5220852640945,33.2845113517614,33.8445352023936,34.5882504329825,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,29.6890609967902,25.1499996185303,4.53906137825993,0.180479580401886,24.2916666666667,"Night","Spring Night"
40,10,1,33.5,33.5,30,100,1,5,2008-04-23,3,41.08,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4955317931887,33.5018869768488,33.5292961166704,33.2839296859048,33.926668493305,34.821213872547,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,30.9411930809941,25.1499996185303,5.79119346246387,0.230266145141289,24.2916666666667,"Night","Spring Night"
41,10,1,33.5,33.5,30,10,1,1,2007-05-02,3,40.64,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.485047484906,33.8463869353694,34.6927049530388,33.204362659441,35.9602961918428,39.1271203898495,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,54.6659254957871,47.3499984741211,7.31592702166603,0.154507439438768,27.7841666666667,"Day","Spring Day"
42,10,1,33.5,33.5,30,100,1,1,2007-05-02,3,40.6,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4858222734289,33.8693318415019,34.7791824942344,33.214235199049,36.1389826713856,39.5337102060608,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,55.5899207622522,47.3499984741211,8.23992228813108,0.174021595642386,27.7841666666667,"Day","Spring Day"
43,10,1,33.5,33.5,30,10,1,2,2007-05-02,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,10,1,33.5,33.5,30,100,1,2,2007-05-02,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,10,1,33.5,33.5,30,10,1,3,2007-05-02,3,40.58,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4906945648529,33.6412007474207,34.0822846130358,33.200456770555,35.2656122466721,37.5289192435046,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,53.721877221332,47.3499984741211,6.37187874721093,0.134569777244944,27.7841666666667,"Day","Spring Day"
46,10,1,33.5,33.5,30,100,1,3,2007-05-02,3,40.18,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.491186891638,33.6524963984872,34.1307872729787,33.2092139733066,35.4207066244638,37.8888332623631,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,54.6198342308142,47.3499984741211,7.26983575669311,0.153534023040495,27.7841666666667,"Day","Spring Day"
47,10,1,33.5,33.5,30,10,1,4,2007-05-02,3,40.74,0,0,NA,7,1.5,"Asphalt Pavements","A",0.23,0.91,"Asphalt #4","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.235,1.125,2388,1100,0.23,0.91,0,0.48,2.925,4738,1975,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.02,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4938604769052,33.5621347719721,33.802861264533,33.1940948385911,34.8785636576687,36.5977083922608,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,55.0196796510206,47.3499984741211,7.66968117689947,0.161978488364499,27.7841666666667,"Day","Spring Day"
48,10,1,33.5,33.5,30,100,1,4,2007-05-02,3,40.17,0,0,NA,7,1.5,"Asphalt Pavements","A",0.23,0.91,"Asphalt #4","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.235,1.125,2388,1100,0.23,0.91,0,0.48,2.925,4738,1975,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.02,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4942661833742,33.5685382120632,33.8333983905221,33.2036492598628,35.0291294533645,36.9441870797739,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,55.9745415789513,47.3499984741211,8.6245431048302,0.182144527619022,27.7841666666667,"Day","Spring Day"
49,10,1,33.5,33.5,30,10,1,5,2007-05-02,3,39.95,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4981700441155,33.5070983276601,33.5534573694583,33.3691593394629,34.0377200135786,34.744051699096,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,59.7156754830606,47.3499984741211,12.3656770089395,0.261154749892926,27.7841666666667,"Day","Spring Day"
50,10,1,33.5,33.5,30,100,1,5,2007-05-02,3,39.83,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Phoenix Encanto",15.7540882692817,"Spring","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4982704775132,33.5081613245471,33.5603703968492,33.3710199712631,34.1124515267164,34.9454056568845,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,60.9236095682365,47.3499984741211,13.5736110941154,0.286665502249889,27.7841666666667,"Day","Spring Day"
51,10,1,33.5,33.5,30,10,1,1,2018-06-22,3,39.42,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","Sheely",6.28782230613841,"Summer","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4891021106109,33.893102606458,34.9828731197803,33.2705871806974,36.5593958685145,40.7664186983748,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,47.5914340470169,37.25,10.3414340470169,0.277622390523943,35.244,"Night","Summer Night"
52,10,1,33.5,33.5,30,100,1,1,2018-06-22,3,39.38,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","Sheely",6.28782230613841,"Summer","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4893706222466,33.9093948612146,35.04844898134,33.2741074994062,36.6958189139852,41.1026108771108,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,48.5649091129027,37.25,11.3149091129027,0.303755949339671,35.244,"Night","Summer Night"
53,10,1,33.5,33.5,30,10,1,2,2018-06-22,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","Sheely",6.28782230613841,"Summer","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,10,1,33.5,33.5,30,100,1,2,2018-06-22,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","Sheely",6.28782230613841,"Summer","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,10,1,33.5,33.5,30,10,1,3,2018-06-22,3,39.46,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","Sheely",6.28782230613841,"Summer","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4932918306714,33.6657298219829,34.2415361481327,33.267002506164,35.8584722175747,39.2737842832496,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,43.4967335714644,37.25,6.2467335714644,0.167697545542669,35.244,"Night","Summer Night"
56,10,1,33.5,33.5,30,100,1,3,2018-06-22,3,39.12,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","Sheely",6.28782230613841,"Summer","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4935187266767,33.6734685753909,34.2761597300342,33.2710758553798,35.9720514013343,39.5568336729469,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,44.2765826178184,37.25,7.02658261781841,0.188633090411232,35.244,"Night","Summer Night"
57,10,1,33.5,33.5,30,10,1,4,2018-06-22,3,39.7,0,0,NA,7,1.5,"Asphalt Pavements","A",0.23,0.91,"Asphalt #4","A6","Sheely",6.28782230613841,"Summer","surface",0.235,1.125,2388,1100,0.23,0.91,0,0.48,2.925,4738,1975,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.02,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4957083908245,33.5755456069007,33.8913830332605,33.2638120469298,35.4631625192695,38.3789671707597,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,40.8280928517233,37.25,3.57809285172334,0.0960561839388816,35.244,"Night","Summer Night"
58,10,1,33.5,33.5,30,100,1,4,2018-06-22,3,39.7,0,0,NA,7,1.5,"Asphalt Pavements","A",0.23,0.91,"Asphalt #4","A6","Sheely",6.28782230613841,"Summer","surface",0.235,1.125,2388,1100,0.23,0.91,0,0.48,2.925,4738,1975,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.02,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4958193926014,33.5797321247055,33.9123993292806,33.2657848219224,35.5716213229684,38.6492013485769,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.5458046786995,37.25,4.29580467869948,0.115323615535557,35.244,"Night","Summer Night"
59,10,1,33.5,33.5,30,10,1,5,2018-06-22,3,39.53,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Sheely",6.28782230613841,"Summer","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4987274647565,33.5093532376155,33.5694059472057,33.3974381147209,34.3139417687295,35.8228916905199,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,36.6587639184505,37.25,0.591236081549539,0.0158721095717997,35.244,"Night","Summer Night"
60,10,1,33.5,33.5,30,100,1,5,2018-06-22,3,40.17,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Sheely",6.28782230613841,"Summer","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4988081995926,33.5102050473002,33.574750200381,33.3996665277255,34.372475711815,35.9848864641278,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,37.2210098421737,37.25,0.0289901578262857,0.000778259270504313,35.244,"Night","Summer Night"
61,10,1,33.5,33.5,30,10,1,1,2016-07-13,3,39.61,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","Sheely",6.28782230613841,"Summer","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4941928692056,34.028363570731,35.440456958773,33.3475943326841,37.5097219185262,42.7212245450652,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,64.1163435622777,56.3499984741211,7.76634508815658,0.137823341587548,38.305,"Day","Summer Day"
62,10,1,33.5,33.5,30,100,1,1,2016-07-13,3,39.64,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","Sheely",6.28782230613841,"Summer","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4941055277133,34.0462640745275,35.5152743639325,33.3454470704629,37.6651677948801,43.1135322569315,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,65.0992098187652,56.3499984741211,8.74921134464415,0.155265511651473,38.305,"Day","Summer Day"
63,10,1,33.5,33.5,30,10,1,2,2016-07-13,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","Sheely",6.28782230613841,"Summer","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,10,1,33.5,33.5,30,100,1,2,2016-07-13,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","Sheely",6.28782230613841,"Summer","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,10,1,33.5,33.5,30,10,1,3,2016-07-13,3,39.93,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","Sheely",6.28782230613841,"Summer","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4967301692554,33.735332004622,34.50892121686,33.3486875171558,36.696799794011,41.0397332581759,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,62.9550754107731,56.3499984741211,6.60507693665204,0.117215210568026,38.305,"Day","Summer Day"
66,10,1,33.5,33.5,30,100,1,3,2016-07-13,3,39.81,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","Sheely",6.28782230613841,"Summer","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4966647896244,33.7436333221591,34.5484046342435,33.3458434880577,36.8275176485061,41.3771314754449,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,63.8780709544774,56.3499984741211,7.52807248035629,0.133594901228144,38.305,"Day","Summer Day"
67,10,1,33.5,33.5,30,10,1,4,2016-07-13,3,40.2,0,0,NA,7,1.5,"Asphalt Pavements","A",0.23,0.91,"Asphalt #4","A6","Sheely",6.28782230613841,"Summer","surface",0.235,1.125,2388,1100,0.23,0.91,0,0.48,2.925,4738,1975,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.02,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4980801866365,33.6131451656333,34.0521529374238,33.3495570412649,36.2261226641986,40.0047052768876,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,64.4238288475275,56.3499984741211,8.07383037340645,0.143280045998837,38.305,"Day","Summer Day"
68,10,1,33.5,33.5,30,100,1,4,2016-07-13,3,39.95,0,0,NA,7,1.5,"Asphalt Pavements","A",0.23,0.91,"Asphalt #4","A6","Sheely",6.28782230613841,"Summer","surface",0.235,1.125,2388,1100,0.23,0.91,0,0.48,2.925,4738,1975,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.02,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4980275439526,33.6177377290063,34.0765129169191,33.345691035217,36.3539124964615,40.3309854614257,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,65.4089971531961,56.3499984741211,9.05899867907505,0.160763068755635,38.305,"Day","Summer Day"
69,10,1,33.5,33.5,30,10,1,5,2016-07-13,3,39.78,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Sheely",6.28782230613841,"Summer","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4995471362205,33.5164946441781,33.6088349183873,33.4405443860391,34.6891276715059,36.7398998470538,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,69.4810653053183,56.3499984741211,13.1310668311972,0.233026924343711,38.305,"Day","Summer Day"
70,10,1,33.5,33.5,30,100,1,5,2016-07-13,3,40.02,0,0,NA,9,1.5,"Asphalt Pavements","A",0.29,0.93,"Asphalt #5","A6","Sheely",6.28782230613841,"Summer","surface",0.3,0.5,2550,800,0.29,0.93,0,0.6,1.9,4950,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.9,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4995285451752,33.5172905211873,33.6144492488496,33.4382115655389,34.7554150194969,36.9334287964087,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.7369330267423,56.3499984741211,14.3869345526212,0.255313841032816,38.305,"Day","Summer Day"
71,10,1,33.5,33.5,30,10,1,1,2015-07-27,3,39.58,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","wx7wx Glendale",2.9837258278594,"Summer","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4928482917996,34.0079972123658,35.3174005467899,33.319141986791,37.2671426357314,42.1494328261331,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,63.2935290469193,58.8499984741211,4.44353057279818,0.0755060439764021,36.835,"Day","Summer Day"
72,10,1,33.5,33.5,30,100,1,1,2015-07-27,3,39.94,0,0,NA,1,1.5,"Asphalt Pavements","A",0.05,0.85,"Asphalt #1","A6","wx7wx Glendale",2.9837258278594,"Summer","surface",0.04,3,1900,2000,0.05,0.85,0,0.12,6,4100,3100,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.38,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4929293369538,34.0238879026012,35.3819034416135,33.3202429456975,37.4027375413471,42.502861713446,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,64.2126874005932,58.8499984741211,5.36268892647212,0.0911247079951977,36.835,"Day","Summer Day"
73,10,1,33.5,33.5,30,10,1,2,2015-07-27,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","wx7wx Glendale",2.9837258278594,"Summer","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,10,1,33.5,33.5,30,100,1,2,2015-07-27,3,0,0,0,FALSE,3,1.5,"Asphalt Pavements","A",0.11,0.87,"Asphalt #2","A6","wx7wx Glendale",2.9837258278594,"Summer","surface",0.105,2.375,2113,1700,0.11,0.87,0,0.24,4.975,4363,2725,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.26,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,10,1,33.5,33.5,30,10,1,3,2015-07-27,3,39.8,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","wx7wx Glendale",2.9837258278594,"Summer","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4959503372593,33.7275625769937,34.4544278581109,33.3207592714648,36.5010086752601,40.5249396216334,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,62.5432813541252,58.8499984741211,3.69328288000412,0.062757569681641,36.835,"Day","Summer Day"
76,10,1,33.5,33.5,30,100,1,3,2015-07-27,3,40.07,0,0,NA,5,1.5,"Asphalt Pavements","A",0.17,0.89,"Asphalt #3","A6","wx7wx Glendale",2.9837258278594,"Summer","surface",0.17,1.75,2225,1400,0.17,0.89,0,0.36,3.95,4525,2350,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.14,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4960019617956,33.7353469278153,34.4897227515099,33.3216228424625,36.6183850372657,40.8331152853186,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,63.4374018335361,58.8499984741211,4.58740335941502,0.0779507812805178,36.835,"Day","Summer Day"
